id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,sentiment,annotator,annotation_id,updated_at,lead_time,botometerCapEng.score,botometerCapUni.score,botometerOverallRawEng.score,botometerOverallRawUni.score,botometerDisplayEng.score,botometerDisplayUni.score,tweetSentiment.score,tweetHate.score
31644,1541498855061164034,2022-10-09T18:54:34.103593Z,2022-06-29 02:48:23,200,,@larrouturou @free_thinker @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi You stand with an instigator of Beheading,en,[],[],1309186095498719232,1309186095498719232,ReddyR2D2,Red.Tilak,3,2,https://twitter.com/ReddyR2D2/status/1541946647608848386,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'free_thinker', 'name': 'Pratik Sinha', 'id': '7431372'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Whataboutism,2,219,2022-10-09T18:54:34.103623Z,23.543,0.659646495284545,0.7527121552274618,0.18,0.24,0.9,1.2,0,0
31643,1541498855061164034,2022-10-08T11:41:37.857205Z,2022-06-29 03:39:40,200,,@larrouturou @free_thinker @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Who are you bald f,en,[],[],1362785409051226118,1362785409051226118,ranveer2252,Ranveer,3,3,https://twitter.com/ranveer2252/status/1541959555281715200,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'free_thinker', 'name': 'Pratik Sinha', 'id': '7431372'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,"{""choices"": [""Questioning stature of the speaker (not widely followed)"", ""Misogynistic/slut-shaming""]}",2,218,2022-10-08T11:41:37.857229Z,8.933,0.0,0.3469210182245441,0.0,0.05,0.0,0.2,0,0
31642,1541498855061164034,2022-10-08T11:41:27.202176Z,2022-06-29 03:59:38,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Insulting Hindu God's is liberty and insulting Muslim's God is suppression???  #Udaipur #JusticeForKanhaiyaLal,en,"['udaipur', 'justiceforkanhaiyalal']",[],389076641,389076641,nimminavya,Namrata Sinha,3,3,https://twitter.com/nimminavya/status/1541964579814907904,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Whataboutism,2,217,2022-10-08T11:41:27.202200Z,12.067,0.6414184221423734,0.6415870166679795,0.17,0.16,0.8,0.8,0,1
31641,1541498855061164034,2022-10-08T11:41:13.039984Z,2022-06-29 04:04:43,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi We know your dirty agenda for India and those that you are standing up for are your stooges. So shut the F*** up and mind your own business. This is India's internal matter.Dont try to poke your dirty nose 👃 in India's affairs.,en,[],[],67393415,67393415,rajesh104,Raaj,3,4,https://twitter.com/rajesh104/status/1541965856539758592,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,"{""choices"": [""Delegitimization of foreign speakers"", ""alleged “ulterior motives” of the speaker"", ""Appropriation of “decolonialize” narrative"", ""Misogynistic/slut-shaming""]}",2,216,2022-10-08T11:41:13.040010Z,20.888,0.3912159239072283,0.5742686032713971,0.07,0.13,0.4,0.6,0,1
31640,1541498855061164034,2022-10-08T11:40:50.685844Z,2022-06-29 04:27:37,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi 🖕 TMC,und,[],[],1222189064889098240,1222189064889098240,lonerangerin,Lone Ranger 🚩,3,4,https://twitter.com/lonerangerin/status/1541971620809416704,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Misogynistic/slut-shaming,2,215,2022-10-08T11:40:50.685867Z,6.242,0.621687023966582,0.376789963905683,0.16,0.06,0.8,0.3,1,0
31639,1541498855061164034,2022-10-08T11:40:42.416145Z,2022-06-29 04:31:42,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Sit and stand all you want mate! We don’t give a rat’s Arse! The nation is above all these rascals. Law of the land will be upheld! You can take your lousy ass human rights elsewhere 😤,en,[],[],728162051974041600,728162051974041600,ashwinpshenoy,Ashwin Shenoy,3,4,https://twitter.com/ashwinpshenoy/status/1541972647822561280,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,"{""choices"": [""Delegitimization of foreign speakers"", ""Delegitimization as speaker may not be considered an  “expert”""]}",2,214,2022-10-08T11:40:42.416172Z,16.284,0.7384783166429812,0.5742686032713971,0.24,0.13,1.2,0.6,0,1
31638,1541498855061164034,2022-10-08T11:40:23.634859Z,2022-06-29 04:34:00,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Ae jaa bey chomu.,in,[],[],1394325440563609600,1394325440563609600,BabuRao_Deva,Babu Rao,3,4,https://twitter.com/BabuRao_Deva/status/1541973228557463552,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Misogynistic/slut-shaming,2,213,2022-10-08T11:40:23.634884Z,5.98,0.7611878625273879,0.8052176344738626,0.27,0.63,1.4,3.2,1,0
31637,1541498855061164034,2022-10-08T11:40:15.628424Z,2022-06-29 04:36:44,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi And you are?,en,[],[],1490329101088931840,1490329101088931840,HimalayasOuter,OuterHimalayas,3,4,https://twitter.com/HimalayasOuter/status/1541973913311543296,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Questioning stature of the speaker (not widely followed),2,212,2022-10-08T11:40:15.628448Z,19.483,0.7611878625273879,0.7865642668428161,0.27,0.3,1.4,1.5,1,0
31636,1541498855061164034,2022-10-08T11:39:54.343791Z,2022-06-29 04:40:59,200,,@larrouturou @free_thinker @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi  https://t.co/J7ZP5Q9FNe,qme,[],[],4491015387,4491015387,kewal_negi,Kewal singh negi,3,4,https://twitter.com/kewal_negi/status/1541974986222493696,['https://twitter.com/vijdankawoosa/status/1541830370940792832?t=mh_AJnol7OdHlgqph_kbbw&s=19'],[],0,,False,0,0,0,https://twitter.com/vijdankawoosa/status/1541830370940792832?t=mh_AJnol7OdHlgqph_kbbw&s=19,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'free_thinker', 'name': 'Pratik Sinha', 'id': '7431372'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,unrecoganisable,2,211,2022-10-08T11:39:54.343821Z,6.0,0.797782173166965,0.7784494983408411,0.7,0.28,3.5,1.4,1,0
31635,1541498855061164034,2022-10-08T11:39:46.586157Z,2022-06-29 04:48:47,200,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Because of him, two innocent Hindus were butchered by Jihadists. @zoo_bear asked the Muslims to come out on the streets and protest. STOP defending terrorist sympathizers. STOP interfering in other countries internal issues.",en,[],[],789551922,789551922,mvmm12,mv m menon,3,4,https://twitter.com/mvmm12/status/1541976948611907584,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,"{""choices"": [""Delegitimization of foreign speakers"", ""Delegitimization as speaker may not be considered an  “expert”""]}",2,210,2022-10-08T11:39:46.586181Z,19.505,0.6414184221423734,0.4944907274828369,0.17,0.1,0.8,0.5,0,1
31634,1541498855061164034,2022-10-08T11:39:25.373076Z,2022-06-29 05:02:41,200,,@larrouturou @sukiyer18 @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi 🖕🖕🖕,und,[],[],931193844191735808,931193844191735808,Virampampaniya4,vicky_ॐ_,3,5,https://twitter.com/Virampampaniya4/status/1541980446828937216,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'sukiyer18', 'name': 'Suki Iyer', 'id': '32295550'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Misogynistic/slut-shaming,2,209,2022-10-08T11:39:25.373098Z,4.925,0.7176911080698488,0.376789963905683,0.22,0.06,1.1,0.3,1,0
31633,1541498855061164034,2022-10-08T11:39:18.929144Z,2022-06-29 05:12:32,200,,@larrouturou @free_thinker @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi U lair mind in ur wrk in ur country not overs,en,[],[],270787374,270787374,anshsem,Ankur Agarwal,3,5,https://twitter.com/anshsem/status/1541982923154259968,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'free_thinker', 'name': 'Pratik Sinha', 'id': '7431372'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Delegitimization of foreign speakers,2,208,2022-10-08T11:39:18.929171Z,13.079,0.7287106185584935,0.2603678379426137,0.23,0.02,1.2,0.1,0,0
31632,1541498855061164034,2022-10-08T11:39:03.941010Z,2022-06-29 05:22:39,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi  https://t.co/D1ved5U65E,qme,[],[],1496399024370323456,1496399024370323456,shradesai,shraddesh desai,3,5,https://twitter.com/shradesai/status/1541985471546265601,[],['https://pbs.twimg.com/media/FWY7m7xXwAAZP5V.jpg'],1,https://pbs.twimg.com/media/FWY7m7xXwAAZP5V.jpg,False,3,0,1,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}]",,,,,unrecoganisable,2,207,2022-10-08T11:39:03.941034Z,7.767,0.7668769621923945,0.5982419966968565,0.28,0.14,1.4,0.7,1,0
31631,1541498855061164034,2022-10-08T11:38:54.399755Z,2022-06-29 05:40:32,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Now corrected 👍  https://t.co/18uKP11tfK,en,[],[],922491808956915713,922491808956915713,Phoenix_on_Rise,The Maverick,3,5,https://twitter.com/Phoenix_on_Rise/status/1541989972848156673,[],['https://pbs.twimg.com/media/FWY_tSIUcAA6O7j.jpg'],1,https://pbs.twimg.com/media/FWY_tSIUcAA6O7j.jpg,False,1,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,unrecoganisable,2,206,2022-10-08T11:38:54.399781Z,7.941,0.4197222421546159,0.4658392474232361,0.08,0.09,0.4,0.4,1,0
31630,1541498855061164034,2022-10-08T11:38:44.861423Z,2022-06-29 05:44:51,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi India under BJP Sangh Parivar is pathetic.. People of India suffering by this Elected Hindu Extrimists ideaology,en,[],[],1282586462660235264,1282586462660235264,sain_me_,Sain Being Me,3,5,https://twitter.com/sain_me_/status/1541991056241491973,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Favour,2,205,2022-10-08T11:38:44.861448Z,11.375,0.7967206940193189,0.805428834471509,0.66,0.52,3.3,2.6,0,0
31629,1541498855061164034,2022-10-08T11:38:31.693818Z,2022-06-29 05:50:44,200,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Listen MF ,do not jump on anything if you dont know nothing ..paid fake jurno…",en,[],[],1444604403198029828,1444604403198029828,SHIVACINE16,LORD OF UNIVERSE🔱,3,5,https://twitter.com/SHIVACINE16/status/1541992538927599616,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,"{""choices"": [""Delegitimization as speaker may not be considered an  “expert”"", ""Misogynistic/slut-shaming""]}",2,204,2022-10-08T11:38:31.693845Z,10.592,0.7967247202742335,0.7733457112766196,0.6,0.27,3.0,1.4,0,0
31628,1541498855061164034,2022-10-08T11:38:19.490827Z,2022-06-29 05:50:55,200,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi We have a few murderers, rapists, and terrorists in jails as well. Not demanding for their release yet?",en,[],[],2287771358,2287771358,sarcasticSoda,You,3,5,https://twitter.com/sarcasticSoda/status/1541992585153040384,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,"{""choices"": [""alleged “ulterior motives” of the speaker"", ""Whataboutism""]}",2,203,2022-10-08T11:38:19.490852Z,16.178,0.7717813288270262,0.7219510972984345,0.29,0.21,1.4,1.0,0,0
